1.1328391472790453, 3.409356921858146
1.198314913421679, 3.2259831660256015
1.2637906795643128, 3.0426094101930587
1.3292664457069465, 2.8592356543605124
1.39474221184958, 2.6758618985279696
1.4602179779922138, 2.492488142695427
1.525704505505495, 2.339676679501638
1.5915013192057776, 3.068077987392023
1.6574308564773788, 4.173414237827085
1.7233621873107545, 5.283844203701939
1.7892755825263844, 6.343337015178863
1.855047286361823, 7.000426306912148
1.920779531838221, 7.545453858969989
1.9865189515617172, 8.110856272787
2.0520162404456457, 7.988607102231972
2.1111316379663534, 6.66310915112142
2.164319313822091, 5.424204362487345
2.217513566071002, 4.2039765304658445
2.276690343261328, 3.0527968410726523
2.3423347042107716, 3.3482323365806383
2.408095646675563, 3.9747593356751665
2.4738547955785792, 4.596192619329901
2.53671788028419, 5.453464927847049
2.5937512116546504, 6.675560455529805
2.647800395016108, 7.883336983142923
2.7018408098533353, 9.066210901939275
2.7617214603978617, 9.914031538473694
2.8269425407685054, 9.007350190190557
2.8920918786681664, 7.896920224315705
2.957243010129602, 6.7915839738806465
3.022656001610126, 6.429930177655349
3.088616029431895, 7.62185959056689
3.15459040574786, 8.854538726996774
3.220562988502051, 10.082124147986864
3.286219904383917, 10.413215651573402
3.35163648298799, 10.061749286227693
3.417058442277386, 9.725564067201361
3.4824678466343606, 9.35372284009648
3.5478575218118147, 8.925850743153877
3.613241816303945, 8.482697499891895
3.6786332850431736, 8.059919118389082
3.744231013386478, 8.222918012462458
3.8012956473920214, 9.533913023779157
3.8523720270227013, 10.759588301479324
3.903453338948262, 11.999271296638923
3.9603928720200274, 12.954979656030066
4.007589373980903, 11.622463696980244
4.03693060976353, 10.344959864680183
4.066263953874349, 9.045043684445034
4.095605189656975, 7.767539852144973
4.124954317111411, 6.512448367780001
4.1542955528940375, 5.234944535479942
4.183640734512568, 3.968646877147428
4.210002864187626, 2.691143044847367
4.23034364827308, 1.234340429066597
4.247718479037313, -0.1851082734890248
4.265106462587893, -1.5672030628195017
4.282487869745299, -2.9679748087625484
4.299875853295878, -4.350069598093025
4.31725068406011, -5.769518300648645
4.33463866761069, -7.151613089979122
4.352013498374922, -8.571061792534746
4.369401481925502, -9.953156581865219
4.386782889082908, -11.35392832780827
4.404170872633487, -12.736023117138743
4.42154570339772, -14.155471819694363
4.44483928801805, -15.68698226192543
4.4831459562042, -16.884642104706735
4.5273918120395225, -18.136331714831556
4.568690621683997, -19.296971161470083
4.612939295973535, -20.54065636161809
4.6571872656495215, -21.786342664260303
4.710415567102915, -22.909870755551765
4.775685073641472, -23.67902178696049
4.8409581673035795, -24.437985387489633
4.906211531786165, -25.252979857856502
4.956377454621027, -26.613001880281203
4.991653227603368, -27.95774275638653
5.0269322887822945, -29.293145154185574
5.0622212145509815, -30.600532117065747
5.0975134285162556, -31.898580601639644
5.132795777891769, -33.2246445211324
5.183203831566199, -33.89701495918506
5.246191210102788, -32.686748170690265
5.306199482531807, -31.476481382195466
5.348198959894674, -30.647224508597184
